lat,lon,acq_date,evi,air_temp_encoded,wind,humidity,elevation,kbdi,fire
39.239847,-115.5048,2020-08-26,0.1306,14630.36,6.559,23.3,2697.0,277.04,0
35.401362,-116.393748,2020-04-02,0.0777,14383.21,6.86,32.6,968.0,17.96,0
36.4445,-119.5108,2020-12-28,0.3639,14062.5,3.119,75.7,87.0,92.05,1
34.151229,-123.711819,2020-08-07,0.3577,14520.36,8.28,88.7,0.0,128.79,0
34.411478,-118.553507,2020-09-05,0.2094,15160.36,4.559,38.9,355.0,379.18,1
38.210495,-121.893872,2020-08-18,0.3031,15057.5,6.737,43.3,6.0,337.62,1
37.218909,-115.006369,2020-08-22,0.4482,15253.21,5.003,24.3,1151.0,353.43,0
40.750381,-119.345774,2020-09-25,0.3213,14408.21,3.827,31.4,1871.0,217.13,0
36.655989,-114.562661,2020-09-28,0.3653,15088.21,4.644,14.0,465.0,335.76,0
40.880235,-122.439671,2020-09-27,0.2649,14695.36,3.97,35.4,851.0,472.39,1
37.500469,-121.807078,2020-08-19,0.1115,14931.07,3.44,42.7,449.0,348.13,1
39.215197,-122.208906,2020-08-18,0.379,15327.5,5.123,24.3,25.0,533.85,1
41.010829,-119.777796,2020-08-30,0.4376,14806.07,4.189,22.6,1527.0,252.63,0
41.342846,-115.688649,2020-08-28,0.0912,14675.36,6.377,32.0,1889.0,274.63,0
41.433455,-117.388162,2020-09-20,0.231,14635.36,5.547,32.7,1376.0,250.39,0
38.818137,-122.322304,2020-08-18,0.3345,15164.64,4.696,29.1,415.0,533.85,1
35.716332,-117.226602,2020-09-26,0.1423,15011.07,2.457,19.6,758.0,305.86,0
37.688257,-118.165848,2020-08-29,0.5188,14698.93,4.573,21.6,2172.0,278.47,0
39.042441,-117.152796,2020-09-06,0.1678,14868.21,3.591,17.0,1673.0,239.46,0
34.391734,-124.243533,2020-08-11,0.0976,14526.79,6.396,87.1,0.0,130.46,0
38.945619,-119.390356,2020-08-14,0.4182,15027.5,4.017,23.9,1389.0,295.07,0
38.267117,-120.80063,2020-08-28,0.4069,14912.5,3.083,44.6,250.0,461.99,0
37.219908,-119.184047,2020-09-05,0.2302,14602.5,3.901,35.7,2334.0,388.02,1
34.510773,-121.068119,2020-08-08,0.1111,14406.79,6.271,92.3,0.0,134.3,0
39.610949,-122.923371,2020-08-17,0.0812,14748.21,3.474,31.4,1747.0,505.88,1
34.909677,-124.329457,2020-09-26,0.2169,14598.93,8.467,88.9,0.0,136.66,0
34.08076,-117.86165,2020-09-06,0.4285,15019.64,4.351,52.1,174.0,312.26,1
41.790473,-117.588587,2020-08-13,0.0996,14755.36,5.383,23.0,1944.0,259.32,0
37.317,-121.2749,2020-08-18,0.2316,15247.5,4.384,22.3,509.0,429.33,1
37.2665,-119.1798,2020-09-12,0.2143,14291.07,3.03,32.3,2520.0,310.83,1
39.166086,-118.059493,2020-08-28,0.1372,14841.79,5.656,23.0,1825.0,271.5,0
41.9094,-123.501,2020-09-10,0.3296,14716.07,3.92,23.3,1140.0,584.26,1
40.0795,-122.7601,2020-08-21,0.4163,14857.5,3.563,31.1,1381.0,581.3,1
38.520032,-117.406478,2020-09-07,0.0942,14762.5,6.209,14.4,1850.0,258.45,0
39.8621,-122.6836,2020-08-31,0.3852,15073.93,3.249,25.4,563.0,553.09,1
39.9332,-122.6192,2020-08-20,0.2738,15139.64,3.3,24.1,446.0,581.48,1
39.7815,-122.7016,2020-09-09,0.4161,14801.79,2.894,23.4,1353.0,552.91,1
39.1942,-121.6385,2020-11-10,0.4067,14140.36,4.363,52.7,20.0,334.61,1
40.0678,-122.7394,2020-08-22,0.3796,14739.64,2.589,35.1,1525.0,577.78,1
36.1842,-118.6505,2020-09-17,0.4376,14631.79,3.06,34.3,1424.0,301.5,1
38.0271,-122.8128,2020-08-25,0.5055,14455.36,3.819,80.3,191.0,166.17,1
37.2498,-122.3006,2020-08-18,0.5479,14758.93,4.5,55.0,268.0,129.77,1
36.771039,-116.914676,2020-08-15,0.1113,15293.21,4.043,14.6,1243.0,300.09,0
37.544,-121.5086,2020-08-19,0.2114,15130.36,3.966,25.1,898.0,430.91,1
39.5361,-122.8964,2020-08-20,0.3965,14827.5,3.516,32.7,1287.0,496.97,1
34.4472,-118.0032,2020-09-20,0.1877,14876.79,4.25,22.7,1225.0,357.32,1
40.3307,-120.7682,2020-08-23,0.3062,14682.5,4.187,35.9,1698.0,354.24,1
39.6592,-122.8974,2020-09-05,0.3879,15014.64,3.347,21.6,1114.0,486.17,1
38.937345,-118.233781,2020-08-08,0.0259,15075.36,5.869,16.3,1255.0,271.38,0
38.6048,-122.3645,2020-08-19,0.3375,15174.64,3.946,36.3,175.0,429.89,1
34.2293,-118.0709,2020-09-21,0.4311,14613.21,3.217,30.4,1650.0,290.38,1
35.673953,-116.223392,2020-09-27,0.0793,15186.79,4.306,14.3,218.0,335.12,0
34.613815,-118.756382,2020-09-05,0.2224,15138.93,4.689,27.1,912.0,379.18,1
34.324967,-117.890862,2020-09-06,0.122,14976.79,3.779,20.7,1597.0,401.33,1
40.1571,-123.209,2020-09-08,0.2634,14875.36,4.62,23.4,924.0,527.3,1
39.127708,-122.893314,2020-08-18,0.4109,15046.79,4.061,42.9,399.0,466.6,1
38.875134,-123.025239,2020-08-18,0.2944,15014.64,3.707,37.3,472.0,466.6,1
40.028599,-121.236555,2020-08-18,0.1182,14898.21,3.269,33.6,1294.0,492.53,1
33.837372,-117.284232,2020-09-05,0.2573,15119.64,5.833,41.0,509.0,379.48,1
39.6232,-120.561888,2020-09-08,0.3908,14614.64,4.786,24.3,1937.0,482.08,1
33.367605,-114.399933,2020-09-22,0.0981,15308.21,5.524,21.1,341.0,406.5,0
37.552738,-122.173911,2020-08-18,0.1405,14856.07,5.681,53.6,0.0,341.07,1
34.89658,-123.639985,2020-09-11,0.2835,14528.21,6.106,90.3,0.0,133.18,0
33.212891,-117.806118,2020-09-03,0.3211,14713.21,5.337,83.6,0.0,198.59,0
37.338756,-121.43884,2020-08-19,0.3727,15178.93,3.871,23.4,734.0,430.91,1
35.376834,-118.898481,2020-06-09,0.1515,14928.93,5.361,21.9,194.0,229.23,0
34.282034,-120.701317,2020-09-17,0.1181,14472.5,9.656,92.1,0.0,173.62,0
35.482199,-115.59584,2020-09-27,0.1123,14853.93,4.703,16.9,1513.0,291.4,0
41.251043,-115.447845,2020-09-01,0.1292,14731.79,6.003,23.7,1805.0,256.43,0
36.940206,-123.159908,2020-09-09,0.1871,14464.64,6.861,91.9,0.0,130.25,0
33.384007,-122.173238,2020-09-09,0.1143,14588.93,7.909,84.4,0.0,141.54,0
34.912785,-121.81907,2020-10-20,0.1309,14479.64,6.199,91.1,0.0,140.95,0
39.72215,-121.442264,2020-08-18,0.2573,15156.07,3.926,26.7,520.0,525.27,1
39.940656,-115.3967,2020-09-24,0.125,14514.64,4.787,28.1,2095.0,231.21,0
34.305386,-116.927524,2020-09-05,0.1234,14741.07,3.773,27.3,2201.0,346.21,1
37.650574,-121.663845,2020-08-18,0.1165,15061.07,5.259,35.1,278.0,341.07,1
35.960104,-123.765275,2020-08-14,0.2945,14513.93,7.27,89.7,0.0,125.56,0
40.966538,-122.602676,2020-09-27,0.3789,14551.79,3.221,42.0,1180.0,472.39,1
34.837666,-116.004244,2020-08-17,0.0707,15515.36,5.009,16.9,796.0,406.59,0
41.225,-123.2975,2020-09-30,0.4442,14748.93,2.451,43.9,695.0,445.3,1
35.208,-119.3882,2020-11-10,0.146,14157.5,3.313,57.9,112.0,197.96,1
34.259,-118.0945,2020-09-26,0.3555,14748.21,2.639,31.7,1356.0,347.03,1
37.02063,-117.373237,2020-09-29,0.0958,15037.5,2.78,12.7,819.0,256.77,0
36.1498,-118.5427,2020-09-14,0.2539,14413.21,3.191,26.7,2350.0,317.42,1
34.579012,-116.025783,2020-09-09,0.0757,15244.64,6.194,12.6,311.0,382.87,0
39.8694,-122.877,2020-09-03,0.4449,14915.36,3.7,28.9,1057.0,516.69,1
37.266,-119.185,2020-10-07,0.3231,14178.93,2.797,37.7,2492.0,234.89,1
40.2394,-123.0846,2020-10-05,0.3848,14706.79,3.294,25.0,987.0,425.46,1
39.7565,-121.0035,2020-09-09,0.3758,14666.07,5.097,25.7,1652.0,492.45,1
40.381,-123.4199,2020-10-06,0.3051,14506.79,2.96,37.0,1336.0,437.39,1
37.2018,-119.2268,2020-09-08,0.1856,14715.36,3.77,31.0,1904.0,393.99,1
37.5072,-119.1147,2020-10-15,0.1744,14251.07,3.866,29.1,2565.0,230.86,1
37.2953,-119.4174,2020-09-07,0.2968,14594.64,3.544,32.1,2041.0,322.63,1
36.2824,-119.2208,2020-04-23,0.1465,14641.79,3.314,62.1,108.0,17.89,1
38.503559,-117.320492,2020-10-14,0.0924,14426.79,6.133,25.9,1719.0,183.81,0
38.437189,-116.261764,2020-10-30,0.1129,14229.64,3.001,20.9,1639.0,162.22,0
41.172,-123.3535,2020-09-10,0.2388,14753.93,3.114,23.1,1460.0,522.01,1
34.427,-117.7875,2020-09-19,0.1899,14793.93,3.729,23.9,1440.0,334.52,1
36.1151,-118.5286,2020-09-16,0.3006,14404.64,3.164,31.6,2261.0,306.87,1
40.3873,-123.309,2020-09-28,0.4348,14666.79,3.581,42.6,1011.0,482.79,1
37.5814,-119.2442,2020-10-02,0.291,14469.64,3.626,23.6,2330.0,255.31,1
41.1412,-123.4873,2020-09-28,0.2945,14448.21,3.517,44.7,1777.0,436.2,1
36.1113,-117.5403,2020-08-20,0.1927,15138.93,5.203,20.7,1624.0,332.09,1
37.162803,-116.174205,2020-08-22,0.2482,15012.5,5.539,22.4,1873.0,307.01,0
40.689235,-123.594875,2020-08-17,0.2137,14846.79,3.674,35.6,1117.0,522.19,1
38.861135,-120.820742,2020-09-08,0.4713,14993.93,4.847,23.7,715.0,498.07,1
37.153283,-119.472902,2020-09-07,0.1579,15066.79,3.687,25.4,596.0,395.61,1
33.841353,-117.55954,2020-09-06,0.1047,15162.5,4.166,38.9,335.0,389.39,1
34.302758,-116.777256,2020-09-05,0.0374,14957.5,5.294,17.6,1756.0,346.21,1
34.185726,-118.707239,2020-09-05,0.1914,15101.07,3.449,46.7,332.0,245.0,1
37.100458,-121.690675,2020-08-19,0.0905,15030.36,4.803,40.4,359.0,276.83,1
41.502849,-119.394155,2020-08-24,0.3099,14821.07,5.993,30.1,1678.0,246.59,0
37.283461,-119.188778,2020-09-07,0.3004,14376.07,3.596,29.6,2827.0,322.63,1
34.170923,-114.441357,2020-08-07,0.1954,15413.93,5.067,12.9,233.0,454.36,0
40.597243,-115.476907,2020-09-03,0.402,14482.5,3.843,23.0,2799.0,289.07,0
41.530274,-115.517773,2020-03-30,0.1214,13508.93,5.23,75.4,1934.0,0.0,0
40.216304,-122.798094,2020-09-27,0.4438,14798.21,4.094,29.3,762.0,484.6,1
38.629908,-122.380871,2020-08-18,0.3327,15203.21,3.937,35.0,191.0,424.66,1
39.29264,-123.702037,2020-09-11,0.1036,14431.07,3.264,82.9,96.0,299.18,0
36.609616,-119.478167,2020-09-07,0.2439,15246.07,3.34,24.4,105.0,451.21,1
40.296844,-122.132925,2020-09-27,0.2316,14948.93,4.224,29.9,190.0,489.84,1
41.53247,-114.00449,2020-08-04,0.376,15025.36,6.584,17.4,1716.0,287.96,0
37.14149,-116.539271,2020-08-10,0.0779,14944.64,5.453,14.0,1562.0,295.71,0
36.806271,-119.641155,2020-09-07,0.4376,15213.21,4.19,25.3,118.0,395.61,1
40.60185,-119.753552,2020-09-22,0.1476,14661.07,4.989,30.1,1193.0,254.98,0
34.210345,-118.620983,2020-09-05,0.1062,15163.21,3.711,44.6,254.0,245.0,1
38.820226,-122.510157,2020-08-18,0.1306,15152.5,4.636,30.0,399.0,533.85,1
37.89803,-121.542379,2020-08-19,0.2624,15200.36,4.866,34.4,-5.0,439.5,1
38.787828,-117.426786,2020-09-13,0.188,14521.07,5.253,16.1,2413.0,238.28,0
40.1551,-123.1042,2020-09-04,0.3597,14886.79,4.246,26.3,1330.0,517.28,1
39.7082,-121.0522,2020-09-12,0.3667,14588.93,4.487,26.7,1569.0,520.31,1
39.904,-120.8072,2020-08-28,0.3132,14781.79,3.176,44.6,1320.0,418.37,1
39.8483,-120.8864,2020-09-18,0.4171,14530.36,3.929,42.9,1221.0,390.52,1
36.2339,-118.5692,2020-09-14,0.2805,14438.21,3.191,27.0,2270.0,317.42,1
37.801714,-116.218267,2020-08-18,0.0994,15111.07,4.626,16.1,1813.0,274.33,0
32.7236,-116.6207,2020-09-07,0.2595,15076.79,5.274,26.7,842.0,273.18,1
34.663341,-116.173722,2020-09-14,0.1049,15068.21,4.444,14.6,722.0,362.24,0
36.3437,-118.4139,2020-10-09,0.303,14416.07,3.643,32.0,2049.0,203.29,1
36.1376,-118.4876,2020-09-16,0.3238,14590.36,3.329,31.0,1727.0,306.87,1
37.5369,-119.0768,2020-11-05,0.2279,13891.79,3.89,49.3,2102.0,195.97,1
36.4145,-121.6232,2020-08-21,0.3998,14937.5,3.597,41.0,632.0,183.73,1
40.2866,-123.1657,2020-09-23,0.3892,14504.64,3.894,54.4,1055.0,505.79,1
38.7991,-122.303,2020-08-19,0.3481,15165.36,4.426,29.7,336.0,533.96,1
41.1268,-123.4473,2020-08-30,0.4044,14847.5,3.377,30.3,1170.0,443.45,1
39.8124,-122.6997,2020-08-24,0.4545,14782.5,2.953,37.7,1315.0,574.54,1
34.40085,-115.167825,2020-08-13,0.0982,15359.64,4.476,14.1,1008.0,393.33,0
39.6913,-120.1054,2020-08-15,0.2126,14752.5,5.066,35.0,1782.0,343.95,1
39.553748,-117.771717,2020-08-29,0.1148,14872.5,3.366,21.9,1579.0,259.48,0
40.0099,-123.0382,2020-09-11,0.4178,14574.64,3.236,24.9,1688.0,512.79,1
37.4389,-119.1594,2020-10-20,0.265,14262.5,2.673,38.7,2054.0,233.56,1
34.3502,-117.8352,2020-09-21,0.2474,14525.36,3.383,31.3,2122.0,356.03,1
37.482,-119.2679,2020-09-16,0.2204,14410.36,3.323,32.9,2164.0,293.64,1
37.1946,-122.3362,2020-08-23,0.5223,14543.21,3.87,78.1,183.0,132.09,1
40.047676,-120.983992,2020-08-18,0.0777,14949.64,3.521,34.6,1017.0,492.53,1
34.131377,-118.244021,2020-09-06,0.3639,15041.07,3.874,51.9,155.0,312.26,1
35.218844,-116.111969,2020-08-10,0.2143,15346.79,3.527,16.3,339.0,403.31,0
40.759572,-122.306482,2020-09-27,0.3296,14885.36,4.707,37.1,342.0,472.39,1
35.241801,-123.194287,2020-09-19,0.2316,14561.07,7.893,91.6,0.0,132.66,0
39.608163,-123.144091,2020-08-17,0.4163,14991.79,3.267,32.1,737.0,505.88,1
39.407273,-123.671266,2020-09-18,0.1372,14536.07,3.6,81.3,190.0,285.18,0
38.837759,-124.023118,2020-09-14,0.0942,14414.64,5.706,94.7,0.0,238.0,0
37.200436,-119.845082,2020-09-07,0.3852,15139.64,3.849,23.6,488.0,475.15,1
39.509752,-120.864522,2020-09-08,0.2738,14695.36,5.066,23.6,1631.0,482.08,1
40.397778,-116.403473,2020-08-15,0.3796,15070.36,4.671,17.7,1479.0,299.13,0
40.376431,-122.744463,2020-09-27,0.4067,14903.21,4.876,29.4,427.0,566.82,1
35.188488,-123.444476,2020-08-20,0.4161,14541.79,10.431,91.0,0.0,129.64,0
38.156797,-114.524584,2020-09-16,0.5479,14746.79,4.913,17.1,1778.0,277.18,0
40.37511,-116.742866,2020-09-22,0.4376,14434.64,3.264,29.1,2190.0,245.37,0
40.926452,-123.609943,2020-08-17,0.5055,14891.07,3.919,44.7,577.0,455.4,1
38.496794,-122.445118,2020-08-18,0.1113,15178.21,3.539,35.4,59.0,424.66,1
40.528974,-114.267261,2020-08-31,0.2114,14656.07,4.496,22.6,2235.0,277.99,0
40.390407,-118.747345,2020-08-06,0.3965,14993.21,5.301,21.4,1329.0,272.17,0
37.587176,-121.827729,2020-08-19,0.1877,14915.36,4.279,50.0,146.0,348.13,1
40.801608,-122.254461,2020-09-27,0.3879,14714.64,4.506,36.0,795.0,472.39,1
38.591767,-122.471735,2020-09-27,0.3375,14807.5,3.449,37.0,586.0,403.97,1
34.099484,-118.331456,2020-09-05,0.3062,14951.07,4.233,59.7,116.0,303.21,1
39.705102,-120.953471,2020-08-18,0.0259,14758.21,4.399,33.6,1729.0,525.27,1
33.184717,-115.451474,2020-08-10,0.0793,15476.07,3.671,22.0,-32.0,450.83,0
39.4991,-123.016,2020-09-16,0.3593,14558.21,3.554,39.7,1333.0,456.43,1
36.0635,-117.541,2020-08-21,0.1946,15046.07,4.917,21.3,1877.0,334.81,1
37.4975,-121.761,2020-08-23,0.4123,14887.5,3.617,53.3,321.0,357.8,1
38.033125,-116.167232,2020-09-21,0.1447,14676.79,5.231,20.7,1950.0,235.56,0
39.8493,-123.032,2020-09-16,0.3302,14548.21,3.521,40.1,1164.0,485.12,1
37.187471,-117.731363,2020-08-03,0.0262,15263.93,2.503,9.6,1080.0,327.42,0
38.6791,-122.4426,2020-08-19,0.2302,15103.93,3.637,34.3,331.0,429.89,1
36.1067,-121.3576,2020-10-19,0.4423,14864.64,1.98,26.0,777.0,300.49,1
37.3347,-119.2824,2020-09-07,0.2955,14736.07,3.517,37.4,1518.0,322.63,1
34.2341,-118.0091,2020-09-14,0.4326,14878.93,3.436,19.7,1055.0,309.38,1
41.634606,-117.041233,2020-08-25,0.147,14853.21,6.956,26.7,1678.0,303.18,0
37.2374,-121.3235,2020-08-20,0.1762,15128.21,4.337,29.4,505.0,415.58,1
39.869,-121.3381,2020-10-02,0.4993,14671.79,3.97,23.1,1437.0,417.44,1
37.3584,-121.687,2020-08-20,0.3473,14968.93,4.734,36.1,590.0,349.59,1
35.4566,-118.4873,2020-08-04,0.3169,14687.5,3.906,30.6,1592.0,310.81,1
37.893288,-117.969756,2020-09-10,0.075,14748.93,4.09,14.0,1467.0,261.13,0
38.5315,-119.5477,2020-08-31,0.2628,14517.5,3.424,35.3,2306.0,223.1,1
36.1077,-118.5956,2020-09-16,0.2934,14391.79,2.941,32.7,2202.0,306.87,1
38.1667,-121.2233,2020-01-30,0.2098,14171.79,3.487,85.4,21.0,46.9,1
37.1298,-121.4231,2020-08-28,0.3619,14600.36,3.909,61.1,687.0,417.36,1
37.3279,-119.4834,2020-09-23,0.4219,14514.64,3.231,39.3,1634.0,266.56,1
38.181159,-117.04761,2020-09-07,0.104,14781.07,5.996,14.3,1798.0,265.73,0
38.5707,-122.3279,2020-08-22,0.2546,14986.07,3.91,41.6,274.0,438.56,1
39.9466,-122.8002,2020-08-31,0.3098,14742.5,2.656,30.9,1656.0,553.09,1
40.1201,-123.1253,2020-09-08,0.2569,14772.5,4.691,21.6,1431.0,527.3,1
37.813381,-122.347006,2020-08-18,0.4311,14638.93,8.173,70.1,0.0,228.21,1
39.997656,-117.703294,2020-09-02,0.2634,15075.36,2.583,15.0,1100.0,276.71,0
34.169101,-120.507822,2020-09-16,0.0707,14458.93,10.476,92.6,0.0,146.4,0
39.58382,-119.499417,2020-08-19,0.2539,15070.36,4.511,23.1,1410.0,291.29,0
34.919864,-117.057755,2020-08-25,0.146,15236.07,7.734,27.9,696.0,380.17,0
38.772487,-122.443278,2020-09-27,0.4442,14957.5,4.613,33.7,285.0,462.47,1
38.794505,-122.260921,2020-08-18,0.0958,15075.36,4.449,27.3,777.0,533.85,1
40.587939,-117.026004,2020-10-14,0.3555,14380.36,3.909,30.1,1520.0,195.01,0
33.151796,-116.465848,2020-09-23,0.3231,15016.79,4.461,29.9,718.0,407.53,0
34.602988,-123.836221,2020-09-13,0.4449,14542.5,5.089,90.6,0.0,134.24,0
39.718861,-121.228656,2020-08-18,0.0757,15088.93,4.107,26.4,818.0,525.27,1
37.150822,-121.644705,2020-08-19,0.3758,15075.36,5.767,41.7,116.0,276.83,1
39.46294,-117.903302,2020-09-21,0.3848,14493.21,3.95,35.7,2103.0,234.62,0
41.689063,-116.05183,2020-08-29,0.3051,14482.5,4.376,38.3,2063.0,277.49,0
41.257747,-119.163471,2020-08-25,0.1744,14983.93,2.79,26.1,1276.0,245.22,0
37.364655,-119.483737,2020-09-07,0.1856,14826.79,4.017,22.9,1841.0,322.63,1
39.027094,-121.199426,2020-09-08,0.2968,15134.64,3.817,23.0,296.0,527.6,1
38.605642,-124.224335,2020-08-25,0.1465,14416.07,11.571,89.3,0.0,152.09,0
39.715622,-123.113803,2020-08-17,0.0924,15013.93,3.537,32.9,566.0,505.88,1
39.514378,-121.044424,2020-09-08,0.1129,14980.36,4.916,26.9,718.0,531.78,1
37.876317,-116.178546,2020-08-23,0.3006,14953.21,5.49,21.9,1994.0,280.71,0
39.488911,-119.260038,2020-09-02,0.2388,14909.64,4.391,19.3,1651.0,278.65,0
38.788418,-119.400552,2020-09-06,0.1899,14839.64,4.039,22.4,1606.0,291.63,0
38.88026,-122.909529,2020-08-18,0.1927,15018.21,4.261,34.1,714.0,466.6,1
37.888264,-121.912172,2020-08-18,0.4348,14918.93,4.844,34.3,864.0,337.62,1
37.398356,-118.084272,2020-09-30,0.15,14451.07,2.717,20.7,2619.0,223.63,0
34.4069,-117.9459,2020-09-18,0.2129,14831.07,4.27,20.3,1427.0,367.38,1
36.1269,-118.6049,2020-09-15,0.3602,14572.5,2.963,29.6,1623.0,312.36,1
41.0666,-123.5326,2020-09-12,0.3117,14628.93,3.46,30.9,1278.0,496.44,1
39.8564,-121.0111,2020-09-05,0.364,14734.64,4.35,29.3,1759.0,496.01,1
40.544903,-118.925053,2020-08-15,0.1386,15006.07,4.58,22.0,1527.0,271.54,0
39.057801,-115.583098,2020-09-15,0.121,14732.5,6.236,15.1,1884.0,247.59,0
41.0058,-123.3243,2020-10-03,0.4291,14673.93,2.777,35.1,1204.0,427.96,1
34.505727,-115.860853,2020-08-18,0.0644,15661.07,5.329,17.3,186.0,416.37,0
39.6112,-121.3498,2020-09-09,0.4706,14938.21,4.871,21.9,660.0,527.6,1
36.5966,-121.6523,2020-08-19,0.3768,14843.93,4.487,53.3,113.0,181.54,1
38.452215,-117.290904,2020-08-31,0.1006,14902.5,5.316,17.0,1649.0,255.97,0
39.9348,-122.7921,2020-09-05,0.3771,14756.79,2.903,25.4,1801.0,557.0,1
37.792434,-117.455344,2020-08-15,0.0453,15126.07,5.237,18.1,1546.0,268.56,0
37.2731,-121.3786,2020-08-20,0.2341,15236.79,4.15,24.9,507.0,431.02,1
37.4167,-119.2273,2020-09-12,0.2829,14427.5,3.151,23.7,1999.0,310.83,1
38.6194,-122.4989,2020-09-30,0.3401,14941.79,3.64,24.9,654.0,413.82,1
34.4568,-117.9906,2020-09-19,0.1965,14815.36,4.407,22.1,1452.0,361.37,1
39.5437,-121.2831,2020-09-23,0.552,14765.36,3.339,39.7,613.0,460.53,1
40.1167,-123.0415,2020-08-20,0.246,14667.5,4.083,37.7,1627.0,540.69,1
37.060641,-118.057729,2020-08-24,0.1189,14767.5,3.244,25.7,2389.0,282.09,0
40.0836,-122.6454,2020-08-20,0.2674,15123.93,3.92,24.6,512.0,581.48,1
37.5255,-119.1293,2020-10-21,0.2845,14143.21,3.417,32.4,2478.0,233.38,1
36.43719,-117.887464,2020-08-18,0.2945,15353.21,3.269,17.3,1088.0,264.61,0
39.6349,-122.7967,2020-09-04,0.3192,14914.64,2.544,24.6,1554.0,532.35,1
37.891462,-117.452775,2020-08-14,0.0615,15025.36,4.81,17.7,1678.0,267.78,0
37.103825,-119.756511,2020-09-07,0.188,15167.5,3.919,22.9,396.0,475.15,1
39.213829,-120.711737,2020-09-08,0.3667,14944.64,5.047,24.7,947.0,498.07,1
39.429373,-120.466046,2020-09-08,0.3597,14552.5,5.579,26.6,2361.0,482.08,1
38.607359,-122.380332,2020-09-27,0.4171,14917.5,3.32,39.3,180.0,403.97,1
41.001796,-115.617696,2020-09-06,0.3132,14767.5,6.206,17.1,1637.0,294.94,0
38.760832,-122.903092,2020-08-18,0.2595,15092.5,3.963,31.4,366.0,466.6,1
34.562244,-117.807588,2020-09-06,0.0994,15207.5,7.129,15.9,872.0,378.13,1
36.836911,-119.036699,2020-09-05,0.2805,15024.64,3.243,26.7,899.0,264.01,1
40.842664,-123.349737,2020-08-17,0.1049,14801.07,3.86,34.3,1245.0,534.38,1
39.637879,-122.756136,2020-08-17,0.303,14860.36,3.503,31.7,1447.0,563.91,1
40.228877,-118.723986,2020-09-25,0.3892,14425.36,5.226,29.0,2025.0,235.62,0
37.672426,-114.232653,2020-08-16,0.3238,15111.79,5.513,14.1,1837.0,305.32,0
37.801094,-121.698258,2020-08-19,0.3998,15047.5,5.963,41.6,286.0,346.73,1
37.956107,-121.733814,2020-08-18,0.3481,15226.07,5.666,31.9,34.0,337.62,1
33.305558,-119.087754,2020-09-21,0.2279,14603.93,7.687,85.7,0.0,153.6,0
36.800998,-119.247995,2020-09-07,0.4044,15156.07,3.477,24.0,401.0,395.61,1
41.812324,-121.940825,2020-09-25,0.2126,14426.07,4.64,49.3,1325.0,287.52,0
38.555049,-122.886993,2020-08-18,0.0982,15132.5,4.506,33.9,89.0,290.66,1
37.746388,-123.521303,2020-09-21,0.4545,14471.07,9.079,93.6,0.0,136.56,0
40.300977,-122.384433,2020-09-27,0.4178,14973.21,5.384,28.4,197.0,566.82,1
32.737734,-115.215534,2020-09-15,0.1148,15360.36,4.017,16.3,24.0,427.85,0
40.334231,-122.434202,2020-09-27,0.265,14973.21,5.384,28.4,196.0,566.82,1
36.004656,-116.061552,2020-10-10,0.2204,14589.64,3.253,20.9,1580.0,295.2,0
39.327816,-116.526281,2020-09-11,0.2474,14278.21,4.699,15.9,2680.0,255.91,0
36.2163,-118.4722,2020-08-26,0.2467,14611.79,3.064,41.3,1906.0,309.78,1
33.5516,-116.1517,2020-12-14,0.1268,14383.21,3.841,35.1,-29.0,159.96,1
37.2222,-121.3219,2020-08-20,0.1921,15178.93,4.337,29.6,419.0,415.58,1
37.0722,-119.2411,2020-02-03,0.3643,13851.07,2.696,56.0,1421.0,90.13,1
39.5552,-122.8387,2020-08-22,0.4176,14798.21,2.921,33.9,1305.0,493.59,1
40.667118,-118.832971,2020-09-18,0.1174,14684.64,3.804,27.7,1498.0,236.02,0
40.0707,-123.0022,2020-09-17,0.2389,14301.79,3.56,43.0,2041.0,477.86,1
40.9672,-122.3664,2020-11-24,0.3836,13846.79,3.496,57.3,1166.0,8.28,1
40.5772,-122.4769,2020-02-15,0.2884,14197.5,3.936,53.1,328.0,45.48,1
38.7026,-122.1686,2020-08-19,0.3154,15212.5,3.871,29.9,321.0,473.36,1
40.229213,-116.631861,2020-10-05,0.2103,14661.07,2.823,13.1,1462.0,206.41,0
36.4173,-121.5328,2020-08-19,0.3465,15003.21,3.696,30.0,956.0,408.87,1
39.595,-121.4053,2020-09-09,0.4874,15013.21,4.82,30.3,513.0,527.6,1
38.163716,-116.181925,2020-09-23,0.0897,14698.21,4.667,17.7,1890.0,230.98,0
37.0157,-116.1766,2020-07-27,0.1404,15075.36,5.461,14.0,1491.0,282.24,1
40.0292,-122.8259,2020-09-08,0.3302,14635.36,3.083,23.7,1875.0,527.3,1
39.858641,-117.675422,2020-09-07,0.0786,14856.79,5.354,14.3,1502.0,283.91,0
33.555,-114.5385,2020-07-18,0.8222,15523.21,5.511,16.9,77.0,409.94,1
41.025073,-116.853296,2020-10-14,0.1719,14088.21,4.753,35.6,2176.0,193.98,0
39.5818,-122.2183,2020-11-10,0.1741,14137.5,5.203,46.0,45.0,312.17,1
39.7995,-121.1594,2020-08-31,0.4957,14866.79,4.204,34.7,1140.0,477.43,1
37.1958,-119.153,2020-09-16,0.2254,14301.79,4.354,38.4,2523.0,357.01,1
